,year,series_type,series_name,series_href
2026,2004,Women,"New Zealand Women tour of Ireland, 2004",https://www.cricbuzz.com/cricket-series/6505/new-zealand-women-tour-of-ireland-2004/matches
2027,2004,Women,"Womens Asia Cup, 2004",https://www.cricbuzz.com/cricket-series/6109/womens-asia-cup-2004/matches
2028,2004,Women,"West Indies Women tour of Pakistan, 2003-04",https://www.cricbuzz.com/cricket-series/3831/west-indies-women-tour-of-pakistan-2003-04/matches
2029,2004,Women,"West Indies Women tour of India, 2004",https://www.cricbuzz.com/cricket-series/6123/west-indies-women-tour-of-india-2004/matches
2030,2004,Women,New Zealand Women tour of Australia 2004,https://www.cricbuzz.com/cricket-series/7945/new-zealand-women-tour-of-australia-2004/matches
2031,2004,Women,England Women tour of South Africa 2004,https://www.cricbuzz.com/cricket-series/6085/england-women-tour-of-south-africa-2004/matches
2032,2004,Women,"Australia Women tour of New Zealand, 2004",https://www.cricbuzz.com/cricket-series/6078/australia-women-tour-of-new-zealand-2004/matches
2033,2005,International,Sri Lanka in New Zealand ODI Series,https://www.cricbuzz.com/cricket-series/858/sri-lanka-in-new-zealand-odi-series/matches
2034,2005,International,"South Africa in Australia Test Series, 2005-06",https://www.cricbuzz.com/cricket-series/1546/south-africa-in-australia-test-series-2005-06/matches
2035,2005,International,England in Pakistan ODI Series,https://www.cricbuzz.com/cricket-series/857/england-in-pakistan-odi-series/matches
2036,2005,International,Australia in New Zealand,https://www.cricbuzz.com/cricket-series/856/australia-in-new-zealand/matches
2037,2005,International,"Sri Lanka in India Test Series, 2005",https://www.cricbuzz.com/cricket-series/1545/sri-lanka-in-india-test-series-2005/matches
2038,2005,International,"South Africa in India ODI Series, 2005",https://www.cricbuzz.com/cricket-series/855/south-africa-in-india-odi-series-2005/matches
2039,2005,International,"England in Pakistan Test Series, 2005",https://www.cricbuzz.com/cricket-series/1544/england-in-pakistan-test-series-2005/matches
2040,2005,International,"West Indies in Australia, 2005",https://www.cricbuzz.com/cricket-series/1543/west-indies-in-australia-2005/matches
2041,2005,International,Sri Lanka in India ODI Series,https://www.cricbuzz.com/cricket-series/854/sri-lanka-in-india-odi-series/matches
2042,2005,International,New Zealand in South Africa ODI Series,https://www.cricbuzz.com/cricket-series/853/new-zealand-in-south-africa-odi-series/matches
2043,2005,International,"New Zealand in South Africa T20I Match, 2005",https://www.cricbuzz.com/cricket-series/402/new-zealand-in-south-africa-t20i-match-2005/matches
2044,2005,International,"ICC World XI in Australia, 2005",https://www.cricbuzz.com/cricket-series/1542/icc-world-xi-in-australia-2005/matches
2045,2005,International,ICC World XI in Australia,https://www.cricbuzz.com/cricket-series/852/icc-world-xi-in-australia/matches
2046,2005,International,"India in Zimbabwe Test Series, 2005",https://www.cricbuzz.com/cricket-series/1541/india-in-zimbabwe-test-series-2005/matches
2047,2005,International,"Bangladesh in Sri Lanka Test Series, 2005",https://www.cricbuzz.com/cricket-series/1540/bangladesh-in-sri-lanka-test-series-2005/matches
2048,2005,International,Bangladesh in Sri Lanka ODI Series,https://www.cricbuzz.com/cricket-series/850/bangladesh-in-sri-lanka-odi-series/matches
2049,2005,International,"India, New Zealand, Zimbabwe in Zimbabwe",https://www.cricbuzz.com/cricket-series/851/india-new-zealand-zimbabwe-in-zimbabwe/matches
2050,2005,International,"Africa XI, Asia XI in South Africa",https://www.cricbuzz.com/cricket-series/849/africa-xi-asia-xi-in-south-africa/matches
2051,2005,International,"New Zealand in Zimbabwe Test Series, 2005",https://www.cricbuzz.com/cricket-series/1538/new-zealand-in-zimbabwe-test-series-2005/matches
2052,2005,International,"India, Sri Lanka, West Indies in Sri Lanka",https://www.cricbuzz.com/cricket-series/848/india-sri-lanka-west-indies-in-sri-lanka/matches
2053,2005,International,"Australia in England, 2005",https://www.cricbuzz.com/cricket-series/1539/australia-in-england-2005/matches
2054,2005,International,"West Indies in Sri Lanka Test Series, 2005",https://www.cricbuzz.com/cricket-series/1537/west-indies-in-sri-lanka-test-series-2005/matches
2055,2005,International,"Australia in England, 2005",https://www.cricbuzz.com/cricket-series/847/australia-in-england-2005/matches
2056,2005,International,"Australia, Bangladesh, England in England, 2005",https://www.cricbuzz.com/cricket-series/846/australia-bangladesh-england-in-england-2005/matches
2057,2005,International,"Australia in England T20I Match, 2005",https://www.cricbuzz.com/cricket-series/401/australia-in-england-t20i-match-2005/matches
2058,2005,International,"Bangladesh in England Test Series, 2005",https://www.cricbuzz.com/cricket-series/1535/bangladesh-in-england-test-series-2005/matches
2059,2005,International,"Pakistan in West Indies Test Series, 2005",https://www.cricbuzz.com/cricket-series/1536/pakistan-in-west-indies-test-series-2005/matches
2060,2005,International,Pakistan in West Indies ODI Series,https://www.cricbuzz.com/cricket-series/845/pakistan-in-west-indies-odi-series/matches
2061,2005,International,South Africa in West Indies ODI Series,https://www.cricbuzz.com/cricket-series/844/south-africa-in-west-indies-odi-series/matches
2062,2005,International,"Sri Lanka in New Zealand Test Series, 2005",https://www.cricbuzz.com/cricket-series/1533/sri-lanka-in-new-zealand-test-series-2005/matches
2063,2005,International,Pakistan in India ODI Series,https://www.cricbuzz.com/cricket-series/843/pakistan-in-india-odi-series/matches
2064,2005,International,"South Africa in West Indies, 2005",https://www.cricbuzz.com/cricket-series/1534/south-africa-in-west-indies-2005/matches
2065,2005,International,"Australia in New Zealand, 2005",https://www.cricbuzz.com/cricket-series/1532/australia-in-new-zealand-2005/matches
2066,2005,International,"Pakistan in India Test Series, 2005",https://www.cricbuzz.com/cricket-series/1531/pakistan-in-india-test-series-2005/matches
2067,2005,International,"Zimbabwe in South Africa Test Series, 2005",https://www.cricbuzz.com/cricket-series/1530/zimbabwe-in-south-africa-test-series-2005/matches
2068,2005,International,Zimbabwe in South Africa ODI Series,https://www.cricbuzz.com/cricket-series/841/zimbabwe-in-south-africa-odi-series/matches
2069,2005,International,Australia in New Zealand ODI Series,https://www.cricbuzz.com/cricket-series/842/australia-in-new-zealand-odi-series/matches
2070,2005,International,"Australia in New Zealand T20I Match, 2005",https://www.cricbuzz.com/cricket-series/400/australia-in-new-zealand-t20i-match-2005/matches
2071,2005,International,England in South Africa ODI Series,https://www.cricbuzz.com/cricket-series/840/england-in-south-africa-odi-series/matches
2072,2005,International,Zimbabwe in Bangladesh ODI Series,https://www.cricbuzz.com/cricket-series/838/zimbabwe-in-bangladesh-odi-series/matches
2073,2005,International,"Australia, Pakistan, West Indies in Australia",https://www.cricbuzz.com/cricket-series/839/australia-pakistan-west-indies-in-australia/matches
2074,2005,International,"Asia XI, ICC World XI in Australia",https://www.cricbuzz.com/cricket-series/837/asia-xi-icc-world-xi-in-australia/matches
2075,2005,International,"Zimbabwe in Bangladesh Test Series, 2005",https://www.cricbuzz.com/cricket-series/1528/zimbabwe-in-bangladesh-test-series-2005/matches
2076,2005,Women,"Womens Asia Cup, 2005-06",https://www.cricbuzz.com/cricket-series/6130/womens-asia-cup-2005-06/matches
2077,2005,Women,"England Women tour of India, 2005",https://www.cricbuzz.com/cricket-series/3776/england-women-tour-of-india-2005/matches
2078,2005,Women,"England Women tour of Sri Lanka, 2005",https://www.cricbuzz.com/cricket-series/5759/england-women-tour-of-sri-lanka-2005/matches
2079,2005,Women,"Womens European Championship, 2005",https://www.cricbuzz.com/cricket-series/5882/womens-european-championship-2005/matches
2080,2005,Women,Australia Women tour of England 2005,https://www.cricbuzz.com/cricket-series/4541/australia-women-tour-of-england-2005/matches
2081,2005,Women,"Australia Women tour of Ireland, 2005",https://www.cricbuzz.com/cricket-series/5791/australia-women-tour-of-ireland-2005/matches
2082,2005,Women,Womens World Cup 2004-05,https://www.cricbuzz.com/cricket-series/5672/womens-world-cup-2004-05/matches
2083,2005,Women,"England Women tour of South Africa, 2005",https://www.cricbuzz.com/cricket-series/5745/england-women-tour-of-south-africa-2005/matches
2084,2005,Women,"New Zealand Women tour of Australia, 2005",https://www.cricbuzz.com/cricket-series/6417/new-zealand-women-tour-of-australia-2005/matches
2085,2006,International,Sri Lanka in New Zealand ODI Series,https://www.cricbuzz.com/cricket-series/895/sri-lanka-in-new-zealand-odi-series/matches
2086,2006,International,"Sri Lanka in New Zealand T20I Series, 2006",https://www.cricbuzz.com/cricket-series/410/sri-lanka-in-new-zealand-t20i-series-2006/matches
2087,2006,International,Scotland in Bangladesh ODI Series,https://www.cricbuzz.com/cricket-series/894/scotland-in-bangladesh-odi-series/matches
2088,2006,International,"India in South Africa Test Series, 2006-07",https://www.cricbuzz.com/cricket-series/1562/india-in-south-africa-test-series-2006-07/matches
2089,2006,International,"Sri Lanka in New Zealand Test Series, 2006",https://www.cricbuzz.com/cricket-series/1560/sri-lanka-in-new-zealand-test-series-2006/matches
2090,2006,International,West Indies in Pakistan ODI Series,https://www.cricbuzz.com/cricket-series/893/west-indies-in-pakistan-odi-series/matches
2091,2006,International,"India in South Africa T20I Match, 2006",https://www.cricbuzz.com/cricket-series/409/india-in-south-africa-t20i-match-2006/matches
2092,2006,International,Zimbabwe in Bangladesh ODI Series,https://www.cricbuzz.com/cricket-series/892/zimbabwe-in-bangladesh-odi-series/matches
2093,2006,International,"Zimbabwe in Bangladesh T20I Match, 2006",https://www.cricbuzz.com/cricket-series/408/zimbabwe-in-bangladesh-t20i-match-2006/matches
2094,2006,International,"Bermuda, Canada, Netherlands in South Africa",https://www.cricbuzz.com/cricket-series/890/bermuda-canada-netherlands-in-south-africa/matches
2095,2006,International,"England in Australia, 2006-07",https://www.cricbuzz.com/cricket-series/1561/england-in-australia-2006-07/matches
2096,2006,International,"India in South Africa ODI Series, 2006",https://www.cricbuzz.com/cricket-series/891/india-in-south-africa-odi-series-2006/matches
2097,2006,International,"West Indies in Pakistan Test Series, 2006",https://www.cricbuzz.com/cricket-series/1559/west-indies-in-pakistan-test-series-2006/matches
2098,2006,International,Bermuda in Kenya ODI Series,https://www.cricbuzz.com/cricket-series/889/bermuda-in-kenya-odi-series/matches
2099,2006,International,"ICC Champions Trophy, 2006",https://www.cricbuzz.com/cricket-series/888/icc-champions-trophy-2006/matches
2100,2006,International,Zimbabwe in South Africa ODI Series,https://www.cricbuzz.com/cricket-series/886/zimbabwe-in-south-africa-odi-series/matches
2101,2006,International,"Australia, India, West Indies in Malaysia",https://www.cricbuzz.com/cricket-series/887/australia-india-west-indies-in-malaysia/matches
2102,2006,International,Pakistan in England,https://www.cricbuzz.com/cricket-series/885/pakistan-in-england/matches
2103,2006,International,"Pakistan in England T20I Match, 2006",https://www.cricbuzz.com/cricket-series/407/pakistan-in-england-t20i-match-2006/matches
2104,2006,International,ICC World Cricket League Americas Region Division One,https://www.cricbuzz.com/cricket-series/882/icc-world-cricket-league-americas-region-division-one/matches
2105,2006,International,Bermuda in Canada ODI Series,https://www.cricbuzz.com/cricket-series/881/bermuda-in-canada-odi-series/matches
2106,2006,International,India in Sri Lanka ODI Series,https://www.cricbuzz.com/cricket-series/883/india-in-sri-lanka-odi-series/matches
2107,2006,International,"India, South Africa, Sri Lanka in Sri Lanka, 2006",https://www.cricbuzz.com/cricket-series/884/india-south-africa-sri-lanka-in-sri-lanka-2006/matches
2108,2006,International,Bangladesh in Kenya ODI Series,https://www.cricbuzz.com/cricket-series/880/bangladesh-in-kenya-odi-series/matches
2109,2006,International,Kenya in Canada ODI Series,https://www.cricbuzz.com/cricket-series/878/kenya-in-canada-odi-series/matches
2110,2006,International,European Cricket Championships,https://www.cricbuzz.com/cricket-series/879/european-cricket-championships/matches
2111,2006,International,Bangladesh in Zimbabwe ODI Series,https://www.cricbuzz.com/cricket-series/877/bangladesh-in-zimbabwe-odi-series/matches
2112,2006,International,"South Africa in Sri Lanka Test Series, 2006",https://www.cricbuzz.com/cricket-series/1557/south-africa-in-sri-lanka-test-series-2006/matches
2113,2006,International,"Pakistan in England Test Series, 2006",https://www.cricbuzz.com/cricket-series/1558/pakistan-in-england-test-series-2006/matches
2114,2006,International,Sri Lanka in Netherlands ODI Series,https://www.cricbuzz.com/cricket-series/876/sri-lanka-in-netherlands-odi-series/matches
2115,2006,International,Pakistan in Scotland ODI Match,https://www.cricbuzz.com/cricket-series/874/pakistan-in-scotland-odi-match/matches
2116,2006,International,Sri Lanka in England,https://www.cricbuzz.com/cricket-series/875/sri-lanka-in-england/matches
2117,2006,International,"Sri Lanka in England T20I Match, 2006",https://www.cricbuzz.com/cricket-series/406/sri-lanka-in-england-t20i-match-2006/matches
2118,2006,International,England in Ireland ODI Match,https://www.cricbuzz.com/cricket-series/873/england-in-ireland-odi-match/matches
2119,2006,International,"India in West Indies Test Series, 2006",https://www.cricbuzz.com/cricket-series/1556/india-in-west-indies-test-series-2006/matches
2120,2006,International,India in West Indies ODI Series,https://www.cricbuzz.com/cricket-series/872/india-in-west-indies-odi-series/matches
2121,2006,International,"Bermuda, Canada, Zimbabwe in West Indies",https://www.cricbuzz.com/cricket-series/871/bermuda-canada-zimbabwe-in-west-indies/matches
2122,2006,International,"Sri Lanka in England Test Series, 2006",https://www.cricbuzz.com/cricket-series/1555/sri-lanka-in-england-test-series-2006/matches
2123,2006,International,Zimbabwe in West Indies ODI Series,https://www.cricbuzz.com/cricket-series/870/zimbabwe-in-west-indies-odi-series/matches
2124,2006,International,Australia in Bangladesh ODI Series,https://www.cricbuzz.com/cricket-series/869/australia-in-bangladesh-odi-series/matches
